2184,Krzysztof,Kalinowski,Poznan,tak
2185,Henryk,Lis,Poznan,nie
2186,Ryszard,Mazurek,Szczecin,nie
2187,Kazimierz,Wysocki,Szczecin,nie
2188,Marek,Adamski,Bialystok,tak
2189,Marian,Wasilewski,Lublin,tak
2190,Piotr,Sobczak,Rzeszow,nie
2191,Janusz,Czerwinski,Warszawa,nie
2192,Wladyslaw,Andrzejewski,Warszawa,nie
2193,Adam,Cieslak,Warszawa,nie
2194,Wieslaw,Glowacki,Kielce,nie
2195,Zdzislaw,Zakrzewski,Krakow,nie
2196,Edward,Kolodziej,Krakow,nie
2197,Mieczyslaw,Sikorski,Katowice,nie
2198,Roman,Krajewski,Lodz,nie
2199,Miroslaw,Gajewski,Lodz,nie
2200,Grzegorz,Szymczak,Gdansk,nie
2201,Czeslaw,Szulc,Gdansk,nie
2202,Dariusz,Baranowski,Wroclaw,tak
2203,Wojciech,Laskowski,Wroclaw,nie
2204,Jacek,Brzezinski,Wroclaw,nie
2205,Tomasz,Makowski,Poznan,tak
2206,Stefan,Przybylski,Poznan,nie
2207,Zygmunt,Domanski,Poznan,nie
2208,Leszek,Nowacki,Szczecin,tak
2209,Bogdan,Borowski,Szczecin,tak
2210,Antoni,Chojnacki,Bialystok,nie
2211,Pawel,Ciesielski,Lublin,nie
2212,Franciszek,Szczepaniak,Rzeszow,nie
2213,Jaroslaw,Wesolowski,Warszawa,tak
2214,Robert,Gorecki,Warszawa,nie
2215,Mariusz,Krupa,Warszawa,nie
2216,Wlodzimierz,Kaczmarczyk,Kielce,nie
2217,Michal,Leszczynski,Krakow,tak
2218,Zenon,Lipinski,Krakow,nie
2219,Boguslaw,Kowalewski,Katowice,nie
2220,Witold,Urbaniak,Lodz,nie
2221,Aleksander,Kozak,Lodz,nie
2222,Bronislaw,Kania,Gdansk,nie
2223,Waclaw,Mikolajczyk,Gdansk,nie
2224,Boleslaw,Czajkowski,Wroclaw,nie
2225,Ireneusz,Mucha,Wroclaw,tak
2226,Maciej,Tomczak,Wroclaw,tak
2227,Artur,Koziol,Poznan,nie
2228,Edmund,Markowski,Poznan,tak
2229,Marcin,Kowalik,Poznan,nie
2230,Lech,Nawrocki,Szczecin,nie
2231,Karol,Brzozowski,Szczecin,tak
2232,Rafal,Janik,Bialystok,nie
2233,Jan,Musial,Lublin,nie
2234,Stanislaw,Wawrzyniak,Rzeszow,tak
2235,Andrzej,Markiewicz,Warszawa,nie
2236,Jozef,Orlowski,Warszawa,nie
2237,Tadeusz,Tomczyk,Warszawa,nie
2238,Jerzy,Jarosz,Kielce,tak
2239,Zbigniew,Kolodziejczyk,Krakow,nie
2240,Krzysztof,Kurek,Krakow,nie
2241,Henryk,Kopec,Katowice,nie
2242,Ryszard,Wolski,Lodz,nie
2243,Kazimierz,Dziedzic,Lodz,nie
2244,Marek,Kot,Gdansk,tak
2245,Marian,Stasiak,Gdansk,nie
2246,Piotr,Stankiewicz,Wroclaw,tak
2247,Janusz,Piatek,Wroclaw,nie
2248,Wladyslaw,Urban,Wroclaw,tak
2249,Adam,Dobrowolski,Poznan,tak
2250,Wieslaw,Pawlik,Poznan,nie
2251,Zdzislaw,Kruk,Poznan,nie
2252,Edward,Domagala,Szczecin,nie
2253,Mieczyslaw,Piasecki,Szczecin,tak
2254,Roman,Wierzbicki,Bialystok,nie
2255,Miroslaw,Polak,Lublin,nie
2256,Grzegorz,Zieba,Rzeszow,nie
2257,Czeslaw,Janicki,Warszawa,tak
2258,Dariusz,Sosnowski,Warszawa,tak
2259,Wojciech,Bednarek,Warszawa,nie
2260,Jacek,Majchrzak,Kielce,nie
2261,Tomasz,Bielecki,Krakow,tak
2262,Stefan,Maj,Krakow,nie
2263,Zygmunt,Sowa,Katowice,tak
2264,Leszek,Milewski,Lodz,tak
2265,Bogdan,Gajda,Lodz,nie
2266,Antoni,Klimek,Gdansk,nie
2267,Pawel,Olejniczak,Gdansk,nie
2268,Franciszek,Ratajczak,Wroclaw,nie
2269,Jaroslaw,Romanowski,Wroclaw,nie
2270,Robert,Matuszewski,Wroclaw,nie
2271,Mariusz,Madej,Poznan,nie
2272,Wlodzimierz,Kasprzak,Poznan,tak
2273,Michal,Grzelak,Poznan,nie
2274,Zenon,Socha,Szczecin,tak
2275,Boguslaw,Czajka,Szczecin,nie
2276,Witold,Marek,Bialystok,nie
2277,Aleksander,Kowal,Lublin,nie
2278,Bronislaw,Bednarczyk,Rzeszow,tak
2279,Waclaw,Skiba,Warszawa,tak
2280,Boleslaw,Wrona,Warszawa,tak
2281,Ireneusz,Owczarek,Warszawa,nie
2282,Maciej,Marcinkowski,Kielce,tak
2283,Artur,Matusiak,Krakow,tak
2284,Edmund,Orzechowski,Krakow,tak
2285,Marcin,Sobolewski,Katowice,nie
2286,Lech,Kedzierski,Lodz,tak
2287,Karol,Kurowski,Lodz,tak
2288,Rafal,Rogowski,Gdansk,nie
2289,Jan,Olejnik,Gdansk,tak
2290,Stanislaw,Debski,Wroclaw,tak
2291,Andrzej,Baranski,Wroclaw,nie
2292,Jozef,Skowronski,Wroclaw,tak
2293,Tadeusz,Mazurkiewicz,Poznan,nie
2294,Jerzy,Czech,Poznan,nie
2295,Zbigniew,Janiszewski,Poznan,nie
2296,Krzysztof,Bednarski,Szczecin,nie
2297,Henryk,Chrzanowski,Szczecin,nie
2298,Ryszard,Bukowski,Bialystok,nie
2299,Kazimierz,Jedrzejewski,Lublin,tak
2300,Marek,Czaja,Rzeszow,nie
2301,Marian,Lisowski,Warszawa,nie
2302,Piotr,Grzybowski,Warszawa,nie
2303,Janusz,Kwiecien,Warszawa,tak
2304,Wladyslaw,Pluta,Kielce,nie
2305,Adam,Morawski,Krakow,nie
2306,Wieslaw,Czyz,Krakow,nie
2307,Zdzislaw,Sobczyk,Katowice,nie
2308,Edward,Augustyniak,Lodz,nie
2309,Mieczyslaw,Rybak,Lodz,nie
2310,Roman,Krzeminski,Gdansk,nie
2311,Miroslaw,Marzec,Gdansk,nie
2312,Grzegorz,Konieczny,Wroclaw,tak
2313,Czeslaw,Marczak,Wroclaw,nie
2314,Dariusz,Zych,Wroclaw,nie
2315,Wojciech,Michalik,Poznan,nie
2316,Jacek,Michalowski,Poznan,tak
2317,Tomasz,Kaczor,Poznan,nie
2318,Stefan,Kubicki,Szczecin,nie
2319,Zygmunt,Paluch,Szczecin,nie
2320,Leszek,Niemiec,Bialystok,nie
2321,Bogdan,Sroka,Lublin,nie
2322,Antoni,Stefaniak,Rzeszow,nie
2323,Pawel,Cybulski,Warszawa,nie
2324,Franciszek,Kacprzak,Warszawa,nie
2325,Jaroslaw,Marszalek,Warszawa,nie
2326,Robert,Kasprzyk,Kielce,tak
2327,Mariusz,Malek,Krakow,tak
2328,Wlodzimierz,Kujawa,Krakow,nie
2329,Michal,Lewicki,Katowice,nie
2330,Zenon,Przybysz,Lodz,nie
2331,Boguslaw,Stachowiak,Lodz,nie
2332,Witold,Poplawski,Gdansk,tak
2333,Aleksander,Piekarski,Gdansk,nie
2334,Bronislaw,Matysiak,Wroclaw,tak
2335,Waclaw,Janowski,Wroclaw,nie
2336,Boleslaw,Murawski,Wroclaw,nie
2337,Ireneusz,Cichocki,Poznan,nie
2338,Maciej,Witek,Poznan,tak
2339,Artur,Nowak,Poznan,nie
2340,Edmund,Kowalski,Szczecin,nie
2341,Marcin,Wisniewski,Szczecin,nie
2342,Lech,Dabrowski,Bialystok,nie
2343,Karol,Lewandowski,Lublin,nie
2344,Rafal,Wojcik,Rzeszow,nie
2345,Jan,Kaminski,Warszawa,nie
2346,Stanislaw,Kowalczyk,Warszawa,tak
2347,Andrzej,Zielinski,Warszawa,nie
2348,Jozef,Szymanski,Kielce,tak
2349,Tadeusz,Wozniak,Krakow,nie
2350,Jerzy,Kozlowski,Krakow,nie
2351,Zbigniew,Jankowski,Katowice,nie
2352,Krzysztof,Wojciechowski,Lodz,tak
2353,Henryk,Kwiatkowski,Lodz,nie
2354,Ryszard,Kaczmarek,Gdansk,tak
2355,Kazimierz,Mazur,Gdansk,tak
2356,Marek,Krawczyk,Wroclaw,nie
2357,Marian,Piotrowski,Wroclaw,nie
2358,Piotr,Grabowski,Wroclaw,nie
2359,Janusz,Nowakowski,Poznan,nie
2360,Wladyslaw,Pawlowski,Poznan,tak
2361,Adam,Michalski,Poznan,nie
2362,Wieslaw,Nowicki,Szczecin,nie
2363,Zdzislaw,Adamczyk,Szczecin,nie
2364,Edward,Dudek,Bialystok,nie
2365,Mieczyslaw,Zaj�c,Lublin,nie
2366,Roman,Wieczorek,Rzeszow,nie
2367,Miroslaw,Jablonski,Warszawa,nie
2368,Grzegorz,Krol,Warszawa,tak
2369,Czeslaw,Majewski,Warszawa,nie
2370,Dariusz,Olszewski,Kielce,nie
2371,Wojciech,Jaworski,Krakow,nie
2372,Jacek,Wrobel,Krakow,nie
2373,Tomasz,Malinowski,Katowice,nie
2374,Stefan,Pawlak,Lodz,nie
2375,Zygmunt,Witkowski,Lodz,tak
2376,Leszek,Walczak,Gdansk,nie
2377,Bogdan,Stepie�,Gdansk,tak
2378,Antoni,Gorski,Wroclaw,nie
2379,Pawel,Rutkowski,Wroclaw,tak
2380,Franciszek,Michalak,Wroclaw,nie
2381,Jaroslaw,Sikora,Poznan,tak
2382,Robert,Ostrowski,Poznan,nie
2383,Mariusz,Baran,Poznan,nie
2384,Wlodzimierz,Duda,Szczecin,tak
2385,Michal,Szewczyk,Szczecin,nie
2386,Zenon,Tomaszewski,Bialystok,nie
2387,Boguslaw,Pietrzak,Lublin,tak
2388,Witold,Marciniak,Rzeszow,nie
2389,Aleksander,Wroblewski,Warszawa,tak
2390,Bronislaw,Zalewski,Warszawa,tak
2391,Waclaw,Jakubowski,Warszawa,nie
2392,Boleslaw,Jasinski,Kielce,tak
2393,Ireneusz,Zawadzki,Krakow,nie
2394,Maciej,Sadowski,Krakow,tak
2395,Artur,Chmielewski,Katowice,nie
2396,Edmund,Wlodarczyk,Lodz,nie
2397,Marcin,Borkowski,Lodz,nie
2398,Lech,Czarnecki,Gdansk,tak
2399,Karol,Sawicki,Gdansk,nie
2400,Rafal,Sokolowski,Wroclaw,nie
2401,Jan,Urba�ski,Wroclaw,tak
2402,Stanislaw,Kubiak,Wroclaw,nie
2403,Andrzej,Maciejewski,Poznan,tak
2404,Jozef,Szczepanski,Poznan,tak
2405,Tadeusz,Kucharski,Poznan,nie
2406,Jerzy,Wilk,Szczecin,tak
2407,Zbigniew,Kalinowski,Szczecin,nie
2408,Krzysztof,Lis,Bialystok,nie
2409,Henryk,Mazurek,Lublin,tak
2410,Ryszard,Wysocki,Rzeszow,nie
2411,Kazimierz,Adamski,Warszawa,nie
2412,Marek,Wasilewski,Warszawa,nie
2413,Marian,Sobczak,Warszawa,nie
2414,Piotr,Czerwinski,Kielce,nie
2415,Janusz,Andrzejewski,Krakow,nie
2416,Wladyslaw,Cieslak,Krakow,tak
2417,Adam,Glowacki,Katowice,nie
2418,Wieslaw,Zakrzewski,Lodz,tak
2419,Zdzislaw,Kolodziej,Lodz,nie
2420,Edward,Sikorski,Gdansk,tak
2421,Mieczyslaw,Krajewski,Gdansk,nie
2422,Roman,Gajewski,Wroclaw,nie
2423,Miroslaw,Szymczak,Wroclaw,nie
2424,Grzegorz,Szulc,Wroclaw,tak
2425,Czeslaw,Baranowski,Poznan,nie
2426,Dariusz,Laskowski,Poznan,nie
2427,Wojciech,Brzezinski,Poznan,nie
2428,Jacek,Makowski,Szczecin,tak
2429,Tomasz,Przybylski,Szczecin,nie
2430,Stefan,Domanski,Bialystok,nie
2431,Zygmunt,Nowacki,Lublin,tak
2432,Leszek,Borowski,Rzeszow,nie
2433,Bogdan,Chojnacki,Warszawa,nie
2434,Antoni,Ciesielski,Warszawa,nie
2435,Pawel,Szczepaniak,Warszawa,nie
2436,Franciszek,Wesolowski,Kielce,nie
2437,Jaroslaw,Gorecki,Krakow,nie
2438,Robert,Krupa,Krakow,tak
2439,Mariusz,Kaczmarczyk,Katowice,nie
2440,Wlodzimierz,Leszczynski,Lodz,tak
2441,Michal,Lipinski,Lodz,nie
2442,Zenon,Kowalewski,Gdansk,tak
2443,Boguslaw,Urbaniak,Gdansk,nie
2444,Witold,Kozak,Wroclaw,tak
2445,Aleksander,Kania,Wroclaw,tak
2446,Bronislaw,Mikolajczyk,Wroclaw,nie
2447,Waclaw,Czajkowski,Poznan,nie
2448,Boleslaw,Mucha,Poznan,tak
2449,Ireneusz,Tomczak,Poznan,tak
2450,Maciej,Koziol,Szczecin,tak
2451,Artur,Markowski,Szczecin,tak
2452,Edmund,Kowalik,Bialystok,nie
2453,Marcin,Nawrocki,Lublin,nie
2454,Lech,Brzozowski,Rzeszow,tak
2455,Karol,Janik,Warszawa,tak
2456,Rafal,Musial,Warszawa,nie
2457,Jan,Wawrzyniak,Warszawa,nie
2458,Stanislaw,Markiewicz,Kielce,nie
2459,Andrzej,Orlowski,Krakow,nie
2460,Jozef,Tomczyk,Krakow,nie
2461,Tadeusz,Jarosz,Katowice,nie
2462,Jerzy,Kolodziejczyk,Lodz,tak
2463,Zbigniew,Kurek,Lodz,tak
2464,Krzysztof,Kopec,Gdansk,nie
2465,Henryk,Wolski,Gdansk,tak
2466,Ryszard,Dziedzic,Wroclaw,nie
2467,Kazimierz,Kot,Wroclaw,tak
2468,Marek,Stasiak,Wroclaw,tak
2469,Marian,Stankiewicz,Poznan,nie
2470,Piotr,Piatek,Poznan,nie
2471,Janusz,Urban,Poznan,nie
2472,Wladyslaw,Dobrowolski,Szczecin,tak
2473,Adam,Pawlik,Szczecin,tak
2474,Wieslaw,Kruk,Bialystok,tak
2475,Zdzislaw,Domagala,Lublin,nie
2476,Edward,Piasecki,Rzeszow,nie
2477,Mieczyslaw,Wierzbicki,Warszawa,nie
2478,Roman,Polak,Warszawa,nie
2479,Miroslaw,Zieba,Warszawa,nie
2480,Grzegorz,Janicki,Kielce,tak
2481,Czeslaw,Sosnowski,Krakow,nie
2482,Dariusz,Bednarek,Krakow,nie
2483,Wojciech,Majchrzak,Katowice,tak
2484,Jacek,Bielecki,Lodz,tak
2485,Tomasz,Maj,Lodz,nie
2486,Stefan,Sowa,Gdansk,tak
2487,Zygmunt,Milewski,Gdansk,nie
2488,Leszek,Gajda,Wroclaw,nie
2489,Bogdan,Klimek,Wroclaw,tak
2490,Antoni,Olejniczak,Wroclaw,nie
2491,Pawel,Ratajczak,Poznan,tak
2492,Franciszek,Romanowski,Poznan,nie
2493,Jaroslaw,Matuszewski,Poznan,tak
2494,Robert,Madej,Szczecin,nie
2495,Mariusz,Kasprzak,Szczecin,nie
2496,Wlodzimierz,Grzelak,Bialystok,nie
2497,Michal,Socha,Lublin,nie
2498,Zenon,Czajka,Rzeszow,nie
2499,Boguslaw,Marek,Warszawa,nie
2500,Witold,Kowal,Warszawa,nie
2501,Aleksander,Bednarczyk,Warszawa,nie
2502,Bronislaw,Skiba,Kielce,nie
2503,Waclaw,Wrona,Krakow,tak
2504,Boleslaw,Owczarek,Krakow,nie
2505,Ireneusz,Marcinkowski,Katowice,nie
2506,Maciej,Matusiak,Lodz,tak
2507,Artur,Orzechowski,Lodz,tak
2508,Edmund,Sobolewski,Gdansk,nie
2509,Marcin,Kedzierski,Gdansk,nie
2510,Lech,Kurowski,Wroclaw,nie
2511,Karol,Rogowski,Wroclaw,tak
2512,Rafal,Olejnik,Wroclaw,tak
2513,Jan,Debski,Poznan,nie
2514,Stanislaw,Baranski,Poznan,nie
2515,Andrzej,Skowronski,Poznan,nie
2516,Jozef,Mazurkiewicz,Szczecin,nie
2517,Tadeusz,Czech,Szczecin,nie
2518,Jerzy,Janiszewski,Bialystok,nie
2519,Zbigniew,Bednarski,Lublin,nie
2520,Krzysztof,Chrzanowski,Rzeszow,tak
2521,Henryk,Bukowski,Warszawa,tak
2522,Ryszard,Jedrzejewski,Warszawa,nie
2523,Kazimierz,Czaja,Warszawa,nie
2524,Marek,Lisowski,Kielce,nie
2525,Marian,Grzybowski,Krakow,nie
2526,Piotr,Kwiecien,Krakow,nie
2527,Janusz,Pluta,Katowice,nie
2528,Wladyslaw,Morawski,Lodz,nie
2529,Adam,Czyz,Lodz,tak
2530,Wieslaw,Sobczyk,Gdansk,nie
2531,Zdzislaw,Augustyniak,Gdansk,nie
2532,Edward,Rybak,Wroclaw,nie
2533,Mieczyslaw,Krzeminski,Wroclaw,nie
2534,Roman,Marzec,Wroclaw,tak
2535,Miroslaw,Konieczny,Poznan,nie
2536,Grzegorz,Marczak,Poznan,nie
2537,Czeslaw,Zych,Poznan,nie
2538,Dariusz,Michalik,Szczecin,tak
2539,Wojciech,Michalowski,Szczecin,tak
2540,Jacek,Kaczor,Bialystok,nie
2541,Tomasz,Kubicki,Lublin,nie
2542,Stefan,Paluch,Rzeszow,tak
2543,Zygmunt,Niemiec,Warszawa,tak
2544,Leszek,Sroka,Warszawa,tak
2545,Bogdan,Stefaniak,Warszawa,nie
2546,Antoni,Cybulski,Kielce,tak
2547,Pawel,Kacprzak,Krakow,nie
2548,Franciszek,Marszalek,Krakow,nie
2549,Jaroslaw,Kasprzyk,Katowice,nie
2550,Robert,Malek,Lodz,tak
2551,Mariusz,Kujawa,Lodz,tak
2552,Wlodzimierz,Lewicki,Gdansk,tak
2553,Michal,Przybysz,Gdansk,nie
2554,Zenon,Stachowiak,Wroclaw,tak
2555,Boguslaw,Poplawski,Wroclaw,nie
2556,Witold,Piekarski,Wroclaw,nie
2557,Aleksander,Matysiak,Poznan,nie
2558,Bronislaw,Janowski,Poznan,nie
2559,Waclaw,Murawski,Poznan,tak
2560,Boleslaw,Cichocki,Szczecin,nie
2561,Ireneusz,Witek,Szczecin,tak
2562,Maciej,Nowak,Bialystok,tak
2563,Artur,Kowalski,Lublin,nie
2564,Edmund,Wisniewski,Rzeszow,tak
2565,Marcin,Dabrowski,Warszawa,nie
2566,Lech,Lewandowski,Warszawa,tak
2567,Karol,Wojcik,Warszawa,tak
2568,Rafal,Kaminski,Kielce,nie
2569,Jan,Kowalczyk,Krakow,nie
2570,Stanislaw,Zielinski,Krakow,nie
2571,Andrzej,Szymanski,Katowice,nie
2572,Jozef,Wozniak,Lodz,tak
2573,Tadeusz,Kozlowski,Lodz,tak
2574,Jerzy,Jankowski,Gdansk,nie
2575,Zbigniew,Wojciechowski,Gdansk,tak
2576,Krzysztof,Kwiatkowski,Wroclaw,nie
2577,Henryk,Kaczmarek,Wroclaw,nie
2578,Ryszard,Mazur,Wroclaw,tak
2579,Kazimierz,Krawczyk,Poznan,nie
2580,Marek,Piotrowski,Poznan,nie
2581,Marian,Grabowski,Poznan,nie
2582,Piotr,Nowakowski,Szczecin,nie
2583,Janusz,Pawlowski,Szczecin,nie
2584,Wladyslaw,Michalski,Bialystok,nie
2585,Adam,Nowicki,Lublin,nie
2586,Wieslaw,Adamczyk,Rzeszow,nie
2587,Zdzislaw,Dudek,Warszawa,nie
2588,Edward,Zaj�c,Warszawa,nie
2589,Mieczyslaw,Wieczorek,Warszawa,nie
2590,Roman,Jablonski,Kielce,nie
2591,Miroslaw,Krol,Krakow,nie
2592,Grzegorz,Majewski,Krakow,nie
2593,Czeslaw,Olszewski,Katowice,nie
2594,Dariusz,Jaworski,Lodz,nie
2595,Wojciech,Wrobel,Lodz,tak
2596,Jacek,Malinowski,Gdansk,nie
2597,Tomasz,Pawlak,Gdansk,tak
2598,Stefan,Witkowski,Wroclaw,nie
2599,Zygmunt,Walczak,Wroclaw,tak
2600,Leszek,Stepie�,Wroclaw,tak
2601,Bogdan,Gorski,Poznan,nie
2602,Antoni,Rutkowski,Poznan,tak
2603,Pawel,Michalak,Poznan,nie
2604,Franciszek,Sikora,Szczecin,nie
2605,Jaroslaw,Ostrowski,Szczecin,tak
2606,Robert,Baran,Bialystok,nie
2607,Mariusz,Duda,Lublin,nie
2608,Wlodzimierz,Szewczyk,Rzeszow,nie
2609,Michal,Tomaszewski,Warszawa,nie
2610,Zenon,Pietrzak,Warszawa,nie
2611,Boguslaw,Marciniak,Warszawa,nie
2612,Witold,Wroblewski,Kielce,nie
2613,Aleksander,Zalewski,Krakow,nie
2614,Bronislaw,Jakubowski,Krakow,tak
2615,Waclaw,Jasinski,Katowice,tak
2616,Boleslaw,Zawadzki,Lodz,nie
2617,Ireneusz,Sadowski,Lodz,nie
2618,Maciej,Chmielewski,Gdansk,nie
2619,Artur,Wlodarczyk,Gdansk,tak
2620,Edmund,Borkowski,Wroclaw,nie
2621,Marcin,Czarnecki,Wroclaw,nie
2622,Lech,Sawicki,Wroclaw,tak
2623,Karol,Sokolowski,Poznan,tak
2624,Rafal,Urba�ski,Poznan,nie
2625,Jan,Kubiak,Poznan,nie
2626,Stanislaw,Maciejewski,Szczecin,nie
2627,Andrzej,Szczepanski,Szczecin,nie
2628,Jozef,Kucharski,Bialystok,tak
2629,Tadeusz,Wilk,Lublin,nie
2630,Jerzy,Kalinowski,Rzeszow,tak
2631,Zbigniew,Lis,Warszawa,tak
2632,Krzysztof,Mazurek,Warszawa,nie
2633,Henryk,Wysocki,Warszawa,tak
2634,Ryszard,Adamski,Kielce,tak
2635,Kazimierz,Wasilewski,Krakow,nie
2636,Marek,Sobczak,Krakow,nie
2637,Marian,Czerwinski,Katowice,nie
2638,Piotr,Andrzejewski,Lodz,nie
2639,Janusz,Cieslak,Lodz,nie
2640,Wladyslaw,Glowacki,Gdansk,tak
2641,Adam,Zakrzewski,Gdansk,tak
2642,Wieslaw,Kolodziej,Wroclaw,nie
2643,Zdzislaw,Sikorski,Wroclaw,nie
2644,Edward,Krajewski,Wroclaw,nie
2645,Mieczyslaw,Gajewski,Poznan,nie
2646,Roman,Szymczak,Poznan,nie
2647,Miroslaw,Szulc,Poznan,nie
2648,Grzegorz,Baranowski,Szczecin,nie
2649,Czeslaw,Laskowski,Szczecin,nie
2650,Dariusz,Brzezinski,Bialystok,nie
2651,Wojciech,Makowski,Lublin,nie
2652,Jacek,Przybylski,Rzeszow,tak
2653,Tomasz,Domanski,Warszawa,tak
2654,Stefan,Nowacki,Warszawa,nie
2655,Zygmunt,Borowski,Warszawa,nie
2656,Leszek,Chojnacki,Kielce,nie
2657,Bogdan,Ciesielski,Krakow,tak
2658,Antoni,Szczepaniak,Krakow,nie
2659,Pawel,Wesolowski,Katowice,nie
2660,Franciszek,Gorecki,Lodz,nie
2661,Jaroslaw,Krupa,Lodz,nie
2662,Robert,Kaczmarczyk,Gdansk,nie
2663,Mariusz,Leszczynski,Gdansk,tak
2664,Wlodzimierz,Lipinski,Wroclaw,nie
2665,Michal,Kowalewski,Wroclaw,tak
2666,Zenon,Urbaniak,Wroclaw,nie
2667,Boguslaw,Kozak,Poznan,nie
2668,Witold,Kania,Poznan,nie
2669,Aleksander,Mikolajczyk,Poznan,nie
2670,Bronislaw,Czajkowski,Szczecin,tak
2671,Waclaw,Mucha,Szczecin,nie
2672,Boleslaw,Tomczak,Bialystok,tak
2673,Ireneusz,Koziol,Lublin,nie
2674,Maciej,Markowski,Rzeszow,tak
2675,Artur,Kowalik,Warszawa,nie
2676,Edmund,Nawrocki,Warszawa,tak
2677,Marcin,Brzozowski,Warszawa,nie
2678,Lech,Janik,Kielce,tak
2679,Karol,Musial,Krakow,tak
2680,Rafal,Wawrzyniak,Krakow,nie
2681,Jan,Markiewicz,Katowice,tak
2682,Stanislaw,Orlowski,Lodz,tak
2683,Andrzej,Tomczyk,Lodz,nie
2684,Jozef,Jarosz,Gdansk,tak
2685,Tadeusz,Kolodziejczyk,Gdansk,tak
2686,Jerzy,Kurek,Wroclaw,tak
2687,Zbigniew,Kopec,Wroclaw,nie
2688,Krzysztof,Wolski,Wroclaw,tak
2689,Henryk,Dziedzic,Poznan,nie
2690,Ryszard,Kot,Poznan,nie
2691,Kazimierz,Stasiak,Poznan,nie
2692,Marek,Stankiewicz,Szczecin,tak
2693,Marian,Piatek,Szczecin,nie
2694,Piotr,Urban,Bialystok,tak
2695,Janusz,Dobrowolski,Lublin,nie
2696,Wladyslaw,Pawlik,Rzeszow,nie
2697,Adam,Kruk,Warszawa,tak
2698,Wieslaw,Domagala,Warszawa,tak
2699,Zdzislaw,Piasecki,Warszawa,tak
2700,Edward,Wierzbicki,Kielce,tak
2701,Mieczyslaw,Polak,Krakow,nie
2702,Roman,Zieba,Krakow,nie
2703,Miroslaw,Janicki,Katowice,nie
2704,Grzegorz,Sosnowski,Lodz,tak
2705,Czeslaw,Bednarek,Lodz,nie
2706,Dariusz,Majchrzak,Gdansk,nie
2707,Wojciech,Bielecki,Gdansk,nie
2708,Jacek,Maj,Wroclaw,nie
2709,Tomasz,Sowa,Wroclaw,nie
2710,Stefan,Milewski,Wroclaw,nie
2711,Zygmunt,Gajda,Poznan,tak
2712,Leszek,Klimek,Poznan,nie
2713,Bogdan,Olejniczak,Poznan,nie
2714,Antoni,Ratajczak,Szczecin,tak
2715,Pawel,Romanowski,Szczecin,nie
2716,Franciszek,Matuszewski,Bialystok,nie
2717,Jaroslaw,Madej,Lublin,nie
2718,Robert,Kasprzak,Rzeszow,tak
2719,Mariusz,Grzelak,Warszawa,tak
2720,Wlodzimierz,Socha,Warszawa,nie
2721,Michal,Czajka,Warszawa,nie
2722,Zenon,Marek,Kielce,nie
2723,Boguslaw,Kowal,Krakow,nie
2724,Witold,Bednarczyk,Krakow,nie
2725,Aleksander,Skiba,Katowice,nie
2726,Bronislaw,Wrona,Lodz,nie
2727,Waclaw,Owczarek,Lodz,nie
2728,Boleslaw,Marcinkowski,Gdansk,nie
2729,Ireneusz,Matusiak,Gdansk,nie
2730,Maciej,Orzechowski,Wroclaw,nie
2731,Artur,Sobolewski,Wroclaw,tak
2732,Edmund,Kedzierski,Wroclaw,nie
2733,Marcin,Kurowski,Poznan,nie
2734,Lech,Rogowski,Poznan,nie
2735,Karol,Olejnik,Poznan,tak
2736,Rafal,Debski,Szczecin,tak
2737,Jan,Baranski,Szczecin,nie
2738,Stanislaw,Skowronski,Bialystok,tak
2739,Andrzej,Mazurkiewicz,Lublin,nie
2740,Jozef,Czech,Rzeszow,tak
2741,Tadeusz,Janiszewski,Warszawa,nie
2742,Jerzy,Bednarski,Warszawa,nie
2743,Zbigniew,Chrzanowski,Warszawa,nie
2744,Krzysztof,Bukowski,Kielce,tak
2745,Henryk,Jedrzejewski,Krakow,tak
2746,Ryszard,Czaja,Krakow,nie
2747,Kazimierz,Lisowski,Katowice,tak
2748,Marek,Grzybowski,Lodz,nie
2749,Marian,Kwiecien,Lodz,nie
2750,Piotr,Pluta,Gdansk,nie
2751,Janusz,Morawski,Gdansk,nie
2752,Wladyslaw,Czyz,Wroclaw,tak
2753,Adam,Sobczyk,Wroclaw,nie
2754,Wieslaw,Augustyniak,Wroclaw,nie
2755,Zdzislaw,Rybak,Poznan,nie
2756,Edward,Krzeminski,Poznan,tak
2757,Mieczyslaw,Marzec,Poznan,nie
2758,Roman,Konieczny,Szczecin,tak
2759,Miroslaw,Marczak,Szczecin,tak
2760,Grzegorz,Zych,Bialystok,nie
2761,Czeslaw,Michalik,Lublin,tak
2762,Dariusz,Michalowski,Rzeszow,nie
2763,Wojciech,Kaczor,Warszawa,tak
2764,Jacek,Kubicki,Warszawa,nie
2765,Tomasz,Paluch,Warszawa,nie
2766,Stefan,Niemiec,Kielce,tak
2767,Zygmunt,Sroka,Krakow,nie
2768,Leszek,Stefaniak,Krakow,tak
2769,Bogdan,Cybulski,Katowice,tak
2770,Antoni,Kacprzak,Lodz,tak
2771,Pawel,Marszalek,Lodz,nie
2772,Franciszek,Kasprzyk,Gdansk,nie
2773,Jaroslaw,Malek,Gdansk,tak
2774,Robert,Kujawa,Wroclaw,nie
2775,Mariusz,Lewicki,Wroclaw,nie
